name,id,nametype,recclass,mass,fall,year,reclat,reclong,GeoLocation
Grayton,11177,Valid,H5,11300,Found,1983,30.311670,-86.166670,"(30.31167, -86.16667)"
Great Bear Lake,11179,Valid,H6,40,Found,1936,66.000000,-120.000000,"(66.0, -120.0)"
Great Bend,11180,Valid,H6,28770,Found,1983,38.395000,-98.915830,"(38.395, -98.91583)"
Greaterville,11193,Valid,L4,48,Found,1995,31.761670,-110.750000,"(31.76167, -110.75)"
Greenbrier County,11194,Valid,"Iron, IIIAB",5000,Found,1880,37.833330,-80.316670,"(37.83333, -80.31667)"
Greener Reservoir,30666,Valid,H4,45,Found,2004,39.491330,-112.942000,"(39.49133, -112.942)"
Greenwell Springs,11195,Valid,LL4,664,Found,1987,30.515280,-91.012220,"(30.51528, -91.01222)"
Gressk,11200,Valid,"Iron, IIAB",303000,Found,1955,53.233330,27.333330,"(53.23333, 27.33333)"
Gretna,11201,Valid,L5,82000,Found,1912,39.933330,-99.216670,"(39.93333, -99.21667)"
Grier (a),11202,Valid,OC,12.4,Found,1969,34.381670,-103.391670,"(34.38167, -103.39167)"
Grier (b),11203,Valid,L5-7,929.4,Found,1969,34.266670,-103.383330,"(34.26667, -103.38333)"
Griffith,11204,Valid,"Iron, ungrouped",6000,Found,1985,33.716670,-102.816670,"(33.71667, -102.81667)"
Griffith Wash,55289,Valid,L6,93,Found,2011,35.066390,-114.097500,"(35.06639, -114.0975)"
Gruñidora,11427,Valid,H4,130,Found,1998,24.166670,-102.000000,"(24.16667, -102.0)"
Gruver,11428,Valid,H4,13100,Found,1934,36.333330,-101.400000,"(36.33333, -101.4)"
Guadaloupe County,11430,Valid,Iron,20.5,Found,1950,29.500000,-98.000000,"(29.5, -98.0)"
Guadalupe y Calvo,11431,Valid,"Iron, IIAB",58630,Found,1971,26.100000,-106.966670,"(26.1, -106.96667)"
Guanaco,11433,Valid,"Iron, IIG",13100,Found,2000,-25.100000,-69.533330,"(-25.1, -69.53333)"
Guanghua,11434,Valid,"Iron, IVA",190000,Found,1932,32.400000,111.700000,"(32.4, 111.7)"
Guffey,11441,Valid,"Iron, ungrouped",309000,Found,1907,38.766670,-105.516670,"(38.76667, -105.51667)"
Guilford County,11444,Valid,"Iron, IIIAB",1100,Found,1822,35.566670,-79.833330,"(35.56667, -79.83333)"
Guin,11445,Valid,"Iron, ungrouped",34500,Found,1969,33.966670,-87.916670,"(33.96667, -87.91667)"
Gun Creek,11451,Valid,"Iron, ungrouped",22700,Found,1909,34.000000,-111.000000,"(34.0, -111.0)"
Gundaring,11452,Valid,"Iron, IIIAB",112500,Found,1937,-33.300000,117.666670,"(-33.3, 117.66667)"
Gunlock,11453,Valid,L3.2,6800,Found,1982,37.283330,-113.783330,"(37.28333, -113.78333)"
Gunnadorah,11454,Valid,H5,19.7,Found,1968,-31.000000,125.933330,"(-31.0, 125.93333)"
Hagersville,11470,Valid,"Iron, IAB complex",30000,Found,1999,42.966670,-80.150000,"(42.96667, -80.15)"
Haig,11471,Valid,"Iron, IIIAB",503000,Found,1951,-31.383330,125.633330,"(-31.38333, 125.63333)"
Hainholz,11473,Valid,Mesosiderite-A4,16500,Found,1856,52.283330,8.916670,"(52.28333, 8.91667)"
Hajmah (a),11474,Valid,Ureilite,596,Found,1958,19.916670,56.250000,"(19.91667, 56.25)"
Hajmah (b),11475,Valid,L6,890.6,Found,1958,19.916670,56.250000,"(19.91667, 56.25)"
Hajmah (c),11476,Valid,L5/6,1132,Found,1958,19.916670,56.250000,"(19.91667, 56.25)"
Hale Center (no. 1),11477,Valid,L5,610,Found,1936,34.050000,-101.750000,"(34.05, -101.75)"
Hale Center (no. 2),11478,Valid,H4,695,Found,1936,34.050000,-101.750000,"(34.05, -101.75)"
Hambleton,36590,Valid,"Pallasite, PMG",17600,Found,2005,54.240280,-1.198890,"(54.24028, -1.19889)"
Hamilton (Queensland),11483,Valid,L6,68000,Found,1966,-28.483330,148.250000,"(-28.48333, 148.25)"
Hamilton (Texas),11484,Valid,OC,2700,Found,1965,31.593330,-98.250000,"(31.59333, -98.25)"
Hammond,11813,Valid,"Iron, ungrouped",24000,Found,1884,44.916670,-92.433330,"(44.91667, -92.43333)"
Hammond Downs,11814,Valid,H4,27000,Found,1950,-25.466670,142.800000,"(-25.46667, 142.8)"
Hangman Crossing,11816,Valid,H4,1300,Found,1976,38.919720,-85.947220,"(38.91972, -85.94722)"
Haniet-el-Beguel,11817,Valid,"Iron, IAB complex",2000,Found,1888,32.483330,4.400000,"(32.48333, 4.4)"
Happy (a),11818,Valid,H3,2860,Found,1971,35.680000,-101.993330,"(35.68, -101.99333)"
Happy (b),11819,Valid,OC,2505,Found,1972,34.593330,-101.993330,"(34.59333, -101.99333)"
Happy (c),11820,Valid,OC,884.3,Found,1971,34.583330,-102.050000,"(34.58333, -102.05)"
Happy Canyon,11821,Valid,EL6/7,16300,Found,1971,34.801670,-101.566670,"(34.80167, -101.56667)"
Hardesty,11825,Valid,"Iron, IIIAB",8580,Found,1986,36.570000,-101.190000,"(36.57, -101.19)"
Harding County,11826,Valid,L4,3075,Found,1941,45.500000,-103.500000,"(45.5, -103.5)"
Hardtner,11827,Valid,L6,13000,Found,1972,37.066670,-98.661670,"(37.06667, -98.66167)"
Hardwick,11828,Valid,L4,7800,Found,1937,43.800000,-96.166670,"(43.8, -96.16667)"
Harlowton,11831,Valid,"Iron, IAB-ung",4000,Found,1975,46.433330,-109.833330,"(46.43333, -109.83333)"
Harriman (Of),11840,Valid,"Iron, IVA",30000,Found,1947,35.950000,-84.566670,"(35.95, -84.56667)"
Harriman (Om),11841,Valid,"Iron, IIIAB",13000,Found,1938,35.950000,-84.566670,"(35.95, -84.56667)"
Harrison Township,11843,Valid,L6,3263,Found,1945,38.333330,-101.711670,"(38.33333, -101.71167)"
Harrisonville,11844,Valid,L6,46500,Found,1933,38.650000,-94.333330,"(38.65, -94.33333)"
Hart,56555,Valid,CK3,966,Found,2010,34.377180,-102.116720,"(34.37718, -102.11672)"
Hart Camp,11846,Valid,H6,1200,Found,1970,33.998330,-102.176670,"(33.99833, -102.17667)"
Hartley,11847,Valid,L,2100,Found,1967,35.941670,-102.160000,"(35.94167, -102.16)"
Hartsel,30725,Valid,H4,490,Found,2000,38.833330,-105.800000,"(38.83333, -105.8)"
Haskell,11849,Valid,L5,36000,Found,1909,33.213330,-99.731670,"(33.21333, -99.73167)"
Hasparos,11850,Valid,"Iron, IAB-MG",12880,Found,1935,34.000000,-105.500000,"(34.0, -105.5)"
Hassayampa,11851,Valid,H4,16000,Found,1963,33.750000,-112.666670,"(33.75, -112.66667)"
Hat Creek,11853,Valid,H4,8900,Found,1939,42.916670,-104.416670,"(42.91667, -104.41667)"
Hatfield,11854,Valid,"Iron, IAB complex",21,Found,1941,34.483330,-94.450000,"(34.48333, -94.45)"
Hautes Fagnes,52854,Valid,LL5,185,Found,1965,50.583330,6.166670,"(50.58333, 6.16667)"
Haven,11858,Valid,H6,6100,Found,1950,37.964170,-97.755830,"(37.96417, -97.75583)"
Haviland (a),11860,Valid,H5,1035,Found,1937,37.616670,-99.100000,"(37.61667, -99.1)"
Haviland (b),11861,Valid,H5,2092,Found,1976,37.596670,-99.125000,"(37.59667, -99.125)"
Hawk Springs,11862,Valid,H5,367,Found,1935,41.783330,-104.283330,"(41.78333, -104.28333)"
Haxtun,11863,Valid,H/L4,15500,Found,1975,40.456670,-102.578340,"(40.45667, -102.57834)"
Hayden Creek,11864,Valid,"Iron, IIIAB",270,Found,1895,45.000000,-114.000000,"(45.0, -114.0)"
Hayes Center,11865,Valid,L6,4500,Found,1941,40.516670,-101.033330,"(40.51667, -101.03333)"
Hebron,11867,Valid,H6,21820,Found,1965,40.166670,-97.600000,"(40.16667, -97.6)"
Henbury,11872,Valid,"Iron, IIIAB",2000000,Found,1931,-24.566670,133.166670,"(-24.56667, 133.16667)"
Hendersonville,11873,Valid,L5,6000,Found,1901,35.316670,-81.466670,"(35.31667, -81.46667)"
Henvic,11874,Valid,L5,19,Found,1991,48.650000,-3.916670,"(48.65, -3.91667)"
Hereford,11876,Valid,OC,2276,Found,1970,33.795000,-102.241670,"(33.795, -102.24167)"
Hermitage Plains,11877,Valid,L6,32000,Found,1909,-31.733330,146.400000,"(-31.73333, 146.4)"
Hesston,11879,Valid,L6,12900,Found,1951,38.116670,-97.433330,"(38.11667, -97.43333)"
Hex River Mountains,11880,Valid,"Iron, IIAB",60000,Found,1882,-33.316670,19.616670,"(-33.31667, 19.61667)"
Hezma,44713,Valid,L5/6,62,Found,2002,33.250000,10.466670,"(33.25, 10.46667)"
Hickiwan,11881,Valid,H5,1928,Found,1974,32.358330,-112.408890,"(32.35833, -112.40889)"
Hidden Valley,11882,Valid,"Iron, IIIAB",7000,Found,1991,-19.116670,145.416670,"(-19.11667, 145.41667)"
Hildreth,11885,Valid,L5,3060,Found,1894,40.333330,-99.033330,"(40.33333, -99.03333)"
Hill City,11886,Valid,"Iron, IVA",11700,Found,1947,39.366670,-99.850000,"(39.36667, -99.85)"
Hinojal,11887,Valid,L6,50000,Found,1927,-32.366670,-60.150000,"(-32.36667, -60.15)"
Hinojo,11888,Valid,H,1155,Found,1928,-36.866670,-60.166670,"(-36.86667, -60.16667)"
Hoba,11890,Valid,"Iron, IVB",60000000,Found,1920,-19.583330,17.916670,"(-19.58333, 17.91667)"
Hobbs,11891,Valid,H4,2300,Found,1933,32.733330,-103.100000,"(32.73333, -103.1)"
Hobbs (b),11892,Valid,H5,1600,Found,1933,32.733330,-103.100000,"(32.73333, -103.1)"
"Holland's Store",11896,Valid,"Iron, IIAB",12200,Found,1887,34.366670,-85.433330,"(34.36667, -85.43333)"
Holliday,11897,Valid,Iron,12,Found,1950,33.750000,-98.833330,"(33.75, -98.83333)"
Holly,11898,Valid,H4,299,Found,1937,38.066670,-102.100000,"(38.06667, -102.1)"
Holman Island,11899,Valid,LL,552,Found,1951,70.733330,-117.750000,"(70.73333, -117.75)"
Holyoke,11900,Valid,H4,11200,Found,1933,40.566670,-102.300000,"(40.56667, -102.3)"
Homewood,11902,Valid,L6,325,Found,1970,49.508330,-97.816670,"(49.50833, -97.81667)"
Hope,11905,Valid,"Iron, IAB-MG",6800,Found,1955,33.683330,-93.600000,"(33.68333, -93.6)"
Hope Creek,11906,Valid,LL6,9830,Found,1998,65.383330,-146.266670,"(65.38333, -146.26667)"
Hopper,11907,Valid,"Iron, IIIAB",1800,Found,1889,36.550000,-79.783330,"(36.55, -79.78333)"
Horace,11908,Valid,H5,19700,Found,1940,38.350000,-101.783330,"(38.35, -101.78333)"
Horh Uul,11909,Valid,"Iron, IIIAB",44000,Found,2001,43.250000,104.166670,"(43.25, 104.16667)"
Horse Creek,11910,Valid,"Iron, ungrouped",570,Found,1937,37.583330,-102.766670,"(37.58333, -102.76667)"
Hot Springs,11912,Valid,"Iron, IIIAB",4700,Found,1995,39.666670,-118.966670,"(39.66667, -118.96667)"
Howe,11914,Valid,H5,8630,Found,1938,33.500000,-96.600000,"(33.5, -96.6)"
Hualapai Wash,11917,Valid,L6,240,Found,2000,35.863330,-114.193330,"(35.86333, -114.19333)"
Hub,11921,Valid,L5,6452,Found,1991,34.540000,-102.594330,"(34.54, -102.59433)"
Huckitta,11922,Valid,"Pallasite, PMG-an",2300000,Found,1924,-22.366670,135.766670,"(-22.36667, 135.76667)"
Hueco Tanks,11923,Valid,L6,314,Found,1985,31.916670,-106.150000,"(31.91667, -106.15)"
Hueco Tanks (b),11924,Valid,H5,150,Found,1985,31.916670,-106.150000,"(31.91667, -106.15)"
Hugo (stone),11983,Valid,H5,80,Found,1936,39.133330,-103.483330,"(39.13333, -103.48333)"
Hugoton,11984,Valid,H5,350000,Found,1927,37.200000,-101.350000,"(37.2, -101.35)"
Huizopa,11985,Valid,"Iron, IVA",140000,Found,1907,28.900000,-108.566670,"(28.9, -108.56667)"
Hunter,11987,Valid,LL5,74600,Found,1962,36.560000,-97.666670,"(36.56, -97.66667)"
Huntsman,11988,Valid,H4,14500,Found,1910,41.183330,-103.000000,"(41.18333, -103.0)"
Hyattville,52755,Valid,L6,8911,Found,2008,44.338230,-107.674050,"(44.33823, -107.67405)"
Idalia,11998,Valid,H,7400,Found,1968,39.695000,-102.295000,"(39.695, -102.295)"
Ider,11999,Valid,"Iron, IIIAB",140000,Found,1957,34.683330,-85.650000,"(34.68333, -85.65)"
Igdi,12002,Valid,Eucrite-mmict,1470,Found,2000,29.233330,-8.366670,"(29.23333, -8.36667)"
Ikhrarene,12005,Valid,L4,5465,Found,1969,28.604170,1.041670,"(28.60417, 1.04167)"
Ilimaes (iron),12022,Valid,"Iron, IIIAB",51700,Found,1870,-26.000000,-70.000000,"(-26.0, -70.0)"
Ilinskaya Stanitza,12023,Valid,"Iron, IIIAB",5621,Found,1915,51.233330,57.383330,"(51.23333, 57.38333)"
Ilizi,35519,Valid,H4,185,Found,1991,26.750000,8.883330,"(26.75, 8.88333)"
Illinois Gulch,12024,Valid,"Iron, ungrouped",2500,Found,1899,46.683330,-112.550000,"(46.68333, -112.55)"
Imilac,12025,Valid,"Pallasite, PMG",920000,Found,1822,-24.203330,-68.806670,"(-24.20333, -68.80667)"
Imlay,52855,Valid,L5,770,Found,2009,40.740180,-118.172850,"(40.74018, -118.17285)"
Imperial,12026,Valid,H4,4,Found,1908,32.866670,-115.583330,"(32.86667, -115.58333)"
Indian Valley,12029,Valid,"Iron, IIAB",14100,Found,1887,36.933330,-80.500000,"(36.93333, -80.5)"
Indianola,12030,Valid,L5,4000,Found,1939,40.233330,-100.416670,"(40.23333, -100.41667)"
Indianópolis,12031,Valid,"Iron, IIAB",14850,Found,1989,-19.166670,-47.833330,"(-19.16667, -47.83333)"
Indio Rico,12032,Valid,H6,15000,Found,1887,-38.333330,-60.883330,"(-38.33333, -60.88333)"
Ingalls,12033,Valid,H6,226,Found,1937,37.833330,-100.450000,"(37.83333, -100.45)"
Ingella Station,12034,Valid,H5,50000,Found,1987,-25.550000,142.783330,"(-25.55, 142.78333)"
Inman,12036,Valid,L/LL3.4,7250,Found,1966,38.250000,-97.666670,"(38.25, -97.66667)"
Ioka,12040,Valid,L3.5,31500,Found,1931,40.250000,-110.083330,"(40.25, -110.08333)"
Ipitinga,12044,Valid,H5,7000,Found,1989,0.350000,-53.816670,"(0.35, -53.81667)"
Iquique,12045,Valid,"Iron, IVB",12500,Found,1871,-20.183330,-69.733330,"(-20.18333, -69.73333)"
Iredell,12046,Valid,"Iron, IIAB",1500,Found,1898,31.966670,-97.866670,"(31.96667, -97.86667)"
Iron Creek,12047,Valid,"Iron, IIIAB",175000,Found,1869,53.000000,-112.000000,"(53.0, -112.0)"
Iron River,12048,Valid,"Iron, IVA",1420,Found,1889,46.079440,-88.559720,"(46.07944, -88.55972)"
Ischgl,56431,Valid,LL6,724,Found,1976,47.026330,10.273330,"(47.02633, 10.27333)"
Isheyevo,30726,Valid,CH/CBb,16000,Found,2003,53.616670,56.333330,"(53.61667, 56.33333)"
Isla del Espíritu Santo,12050,Valid,L6,869,Found,1999,24.516670,-111.366670,"(24.51667, -111.36667)"
Isna,12051,Valid,CO3.8,23000,Found,1970,24.833330,31.666670,"(24.83333, 31.66667)"
Isoulane-n-Amahar,12052,Valid,L6,72000,Found,1945,27.129170,8.667220,"(27.12917, 8.66722)"
Issa,30727,Valid,H5,14.3,Found,2002,53.867500,44.859500,"(53.8675, 44.8595)"
Itutinga,12059,Valid,"Iron, IIIAB",3200,Found,1960,-21.333330,-44.666670,"(-21.33333, -44.66667)"
Itzawisis,12060,Valid,"Pallasite, PES",350,Found,1946,-26.266670,18.183330,"(-26.26667, 18.18333)"
Ivanovka,12061,Valid,H5,8870,Found,1983,54.500000,52.800000,"(54.5, 52.8)"
Ivanpah,12062,Valid,"Iron, IIIAB",58000,Found,1880,35.333330,-115.316670,"(35.33333, -115.31667)"
Jabal Akakus,12064,Valid,LL6,215,Found,1997,25.000000,10.833330,"(25.0, 10.83333)"
Jackson County,12066,Valid,"Iron, IIIAB",450,Found,1846,36.416670,-85.500000,"(36.41667, -85.5)"
Jalu,12070,Valid,L6,150000,Found,2000,27.958330,21.683330,"(27.95833, 21.68333)"
Jamestown,12071,Valid,"Iron, IVA",4000,Found,1885,46.616670,-98.500000,"(46.61667, -98.5)"
Jaralito,12073,Valid,"Iron, IAB-MG",11138,Found,1977,26.265830,-103.885000,"(26.26583, -103.885)"
Jarud Qi,49715,Valid,L5,452,Found,2000,44.616670,120.933330,"(44.61667, 120.93333)"
Javorje,53489,Valid,"Iron, IIIAB",4920,Found,2009,46.162440,14.191660,"(46.16244, 14.19166)"
Jay Bird Springs,47731,Valid,Pallasite,292,Found,2003,32.133333,-82.983333,"(32.133333, -82.983333)"
Jdiriya,12076,Valid,L5,343,Found,1999,27.233330,-10.450000,"(27.23333, -10.45)"
Jeedamya,12077,Valid,H6,914,Found,1971,-29.583330,121.166670,"(-29.58333, 121.16667)"
Jenkins,12080,Valid,"Iron, IAB-MG",55400,Found,1946,36.824440,-93.761110,"(36.82444, -93.76111)"
"Jenny's Creek",12081,Valid,"Iron, IAB-MG",12000,Found,1883,37.900000,-82.383330,"(37.9, -82.38333)"
Jepara,53840,Valid,"Pallasite, PMG",499500,Found,2008,-6.600000,110.733330,"(-6.6, 110.73333)"
Jerome (Idaho),12082,Valid,L,6800,Found,1954,42.633330,-114.833330,"(42.63333, -114.83333)"
Jerome (Kansas),12083,Valid,L4,29600,Found,1894,38.766670,-100.733330,"(38.76667, -100.73333)"
Jerslev,12084,Valid,"Iron, IIAB",40000,Found,1976,55.608833,11.229167,"(55.608833, 11.229167)"
Jiddat al Harasis,12089,Valid,H4,1400,Found,1957,19.250000,56.066670,"(19.25, 56.06667)"
Joe Wright Mountain,12174,Valid,"Iron, IIIAB",42600,Found,1884,35.766670,-91.500000,"(35.76667, -91.5)"
"Joel's Iron",12175,Valid,"Iron, IIIAB",1300,Found,1858,-24.000000,-69.000000,"(-24.0, -69.0)"
Johannesburg,55765,Valid,H4,63,Found,2012,35.377880,-117.637280,"(35.37788, -117.63728)"
Johnson City,12197,Valid,L6,10400,Found,1937,37.550000,-101.683330,"(37.55, -101.68333)"
Jonah,12200,Valid,H5,1304,Found,1963,30.625000,-97.533330,"(30.625, -97.53333)"
Jonesboro,12201,Valid,"Iron, IVA",30,Found,1891,36.300000,-82.466670,"(36.3, -82.46667)"
Juanita de Angeles,12204,Valid,H5,85000,Found,1992,28.416670,-105.083330,"(28.41667, -105.08333)"
Juarez,12205,Valid,L6,6100,Found,1938,-37.550000,-60.150000,"(-37.55, -60.15)"
Juderina Spring,45814,Valid,L6,2198,Found,1990,-25.916670,119.300000,"(-25.91667, 119.3)"
Julesburg,12208,Valid,L3.6,57900,Found,1983,39.975000,-102.266670,"(39.975, -102.26667)"
Juncal,12211,Valid,"Iron, IIIAB",104000,Found,1866,-26.000000,-69.250000,"(-26.0, -69.25)"
Junction,12212,Valid,L5,241,Found,1932,30.500000,-99.833330,"(30.5, -99.83333)"
Kaalijarv,12217,Valid,"Iron, IAB-MG",2250,Found,1937,58.400000,22.666670,"(58.4, 22.66667)"
Kabakly,12219,Valid,H4,71.599999999999994,Found,1965,39.766670,62.516670,"(39.76667, 62.51667)"
Kackley,45966,Valid,H4,1368,Found,2006,39.716330,-97.854500,"(39.71633, -97.8545)"
Kaffir (a),12223,Valid,L5,1874.9,Found,1965,34.623330,-101.916670,"(34.62333, -101.91667)"
Kaffir (b),12224,Valid,H4,3500,Found,1966,34.671670,-101.815000,"(34.67167, -101.815)"
Kaffir (c),12225,Valid,L6,7947,Found,1980,34.671670,-101.815000,"(34.67167, -101.815)"
Kaffir (d),12226,Valid,L5,26760,Found,1981,34.671670,-101.815000,"(34.67167, -101.815)"
Kennard,12279,Valid,H5,8200,Found,1961,41.483330,-96.166670,"(41.48333, -96.16667)"
Kaldoonera Hill,12233,Valid,H6,12000,Found,1956,-32.616670,134.850000,"(-32.61667, 134.85)"
Kalkaska,12234,Valid,"Iron, IIIAB",9399,Found,1947,44.646940,-85.136670,"(44.64694, -85.13667)"
Kalugalatenna,12235,Valid,L6,4000,Found,2003,7.316670,80.550000,"(7.31667, 80.55)"
Kalvesta,12237,Valid,H4,10000,Found,1968,38.083330,-100.250000,"(38.08333, -100.25)"
Kamioka,12239,Valid,H4,30,Found,1921,39.516670,140.366670,"(39.51667, 140.36667)"
Kamyshla,12242,Valid,L6,1540,Found,1981,54.000000,52.200000,"(54.0, 52.2)"
Kansas City (1903),12248,Valid,H5,36000,Found,1903,39.100000,-94.633330,"(39.1, -94.63333)"
Kansas State University,30739,Valid,H4,301,Found,2004,39.275560,-96.259440,"(39.27556, -96.25944)"
Kanzaki,12250,Valid,H,483,Found,1905,33.300000,130.366670,"(33.3, 130.36667)"
Kappakoola,12252,Valid,H6,392.5,Found,1929,-33.250000,135.533330,"(-33.25, 135.53333)"
Kapunda,12254,Valid,"Iron, IIIAB",542,Found,1965,-34.316670,138.933330,"(-34.31667, 138.93333)"
Karagai,12255,Valid,L6,115,Found,1900,51.116670,57.916670,"(51.11667, 57.91667)"
Karasburg,12257,Valid,"Iron, IIIAB?",12000,Found,1964,-27.666670,18.966670,"(-27.66667, 18.96667)"
Karee Kloof,12259,Valid,"Iron, IAB-sLL",92100,Found,1914,-31.600000,25.800000,"(-31.6, 25.8)"
Kargapole,12261,Valid,H4,21800,Found,1961,55.883330,64.300000,"(55.88333, 64.3)"
Karval,12265,Valid,H5,1104,Found,1936,38.716670,-103.516670,"(38.71667, -103.51667)"
Kaufman,12267,Valid,L5,23000,Found,1893,32.583330,-96.416670,"(32.58333, -96.41667)"
Kearney,12269,Valid,H5,10000,Found,1934,40.683330,-99.066670,"(40.68333, -99.06667)"
Keen Mountain,12271,Valid,"Iron, IIAB",6690,Found,1950,37.216670,-82.000000,"(37.21667, -82.0)"
Kelly,12273,Valid,LL4,44300,Found,1937,40.466670,-103.033330,"(40.46667, -103.03333)"
Kendall County,12274,Valid,"Iron, IAB-ung",21000,Found,1887,29.400000,-98.500000,"(29.4, -98.5)"
Kenna,12277,Valid,Ureilite,10900,Found,1972,33.900000,-103.553330,"(33.9, -103.55333)"
Kenna (b),12278,Valid,L5,453,Found,1972,33.708330,-103.766670,"(33.70833, -103.76667)"
Kenton County,12280,Valid,"Iron, IIIAB",194000,Found,1889,38.816670,-84.600000,"(38.81667, -84.6)"
Kermichel,12283,Valid,L6,3000,Found,1911,47.650000,-2.766670,"(47.65, -2.76667)"
Keyes,12287,Valid,L6,142000,Found,1939,36.716670,-102.500000,"(36.71667, -102.5)"
Keystone Lake,57290,Valid,L5,787,Found,2003,36.284020,-96.437010,"(36.28402, -96.43701)"
Kharga,12290,Valid,"Iron, IVA",1040,Found,2000,31.132500,25.047170,"(31.1325, 25.04717)"
Khatiyah,12292,Valid,H5,1500,Found,2000,25.433330,50.783330,"(25.43333, 50.78333)"
Khatyrka,55600,Valid,CV3,0.1,Found,2011,62.653160,174.500430,"(62.65316, 174.50043)"
Kielpa,12302,Valid,H5,13600,Found,1948,-33.600000,136.100000,"(-33.6, 136.1)"
Kifkakhsyagan,12304,Valid,"Iron, IIIAB",18800,Found,1972,64.400000,172.700000,"(64.4, 172.7)"
Kimba,12310,Valid,H4,1492,Found,1997,-33.216670,136.416670,"(-33.21667, 136.41667)"
Kimble County,12311,Valid,H6,153800,Found,1918,30.416670,-99.400000,"(30.41667, -99.4)"
Kimbolton,12312,Valid,H4,7500,Found,1976,-40.071390,175.730280,"(-40.07139, 175.73028)"
King Tut,12315,Valid,L5,19.510000000000002,Found,1997,35.923330,-114.101670,"(35.92333, -114.10167)"
Kingfisher,12317,Valid,L5,8180,Found,1950,35.833330,-97.933330,"(35.83333, -97.93333)"
Kingston,12318,Valid,"Iron, ungrouped",12900,Found,1891,32.900000,-107.733330,"(32.9, -107.73333)"
Kinley,12319,Valid,L6,2000,Found,1965,52.046670,-107.233330,"(52.04667, -107.23333)"
Kinsella,12320,Valid,"Iron, IIIAB",3720,Found,1946,53.200000,-111.433330,"(53.2, -111.43333)"
Kirishi,51592,Valid,L4,1350,Found,2006,59.548330,32.113330,"(59.54833, 32.11333)"
Kissij,12324,Valid,H5,5500,Found,1899,54.866670,50.883330,"(54.86667, 50.88333)"
Kittakittaooloo,12327,Valid,H4,3600,Found,1970,-28.033330,138.133330,"(-28.03333, 138.13333)"
Kivesvaara,12328,Valid,CM2,164,Found,1968,64.450000,27.566670,"(64.45, 27.56667)"
Klamath Falls,12330,Valid,"Iron, IIIF",17000,Found,1952,42.166670,-121.850000,"(42.16667, -121.85)"
Knowles,12334,Valid,"Iron, IIIAB",161000,Found,1903,36.900000,-100.216670,"(36.9, -100.21667)"
Kodaikanal,12338,Valid,"Iron, IIE",15900,Found,1898,10.266670,77.400000,"(10.26667, 77.4)"
Kofa,12339,Valid,"Iron, IAB-sHH",490,Found,1893,33.500000,-114.000000,"(33.5, -114.0)"
Kokomo,12340,Valid,"Iron, IVB",1800,Found,1862,40.483330,-86.366670,"(40.48333, -86.36667)"
Kokstad,12341,Valid,"Iron, IIIE",341000,Found,1884,-30.550000,29.416670,"(-30.55, 29.41667)"
Koltsovo,30742,Valid,H4,20020,Found,2004,54.750500,36.978000,"(54.7505, 36.978)"
Königsbrück,34493,Valid,H/L4,51.8,Found,2004,51.266670,13.900000,"(51.26667, 13.9)"
Kopjes Vlei,12345,Valid,"Iron, IIAB",13600,Found,1914,-29.300000,21.150000,"(-29.3, 21.15)"
Koraleigh,12346,Valid,L6,450,Found,1943,-35.100000,143.400000,"(-35.1, 143.4)"
Korra Korrabes,12347,Valid,H3,140000,Found,1996,-25.200000,18.083330,"(-25.2, 18.08333)"
Kossuth,12350,Valid,"Iron, IVA",5900,Found,1975,40.666670,-84.350000,"(40.66667, -84.35)"
Kota-Kota,12351,Valid,EH3,334,Found,1905,-13.016670,34.200000,"(-13.01667, 34.2)"
Kouga Mountains,12352,Valid,"Iron, IIIAB",1173000,Found,1903,-33.616670,24.000000,"(-33.61667, 24.0)"
Kramer Creek,12354,Valid,L4,2300,Found,1966,38.392500,-104.176670,"(38.3925, -104.17667)"
